Datetime,Open,High,Low,Close,Adj Close,Volume
2024-01-02 09:55:00-05:00,186.27000427246094,186.36000061035156,186.2100067138672,186.25999450683594,186.25999450683594,197352
2024-01-02 09:56:00-05:00,186.25,186.27000427246094,186.0500030517578,186.05499267578125,186.05499267578125,210546
2024-01-02 09:57:00-05:00,186.0500030517578,186.27000427246094,186.02999877929688,186.2550048828125,186.2550048828125,217188
2024-01-02 09:58:00-05:00,186.2550048828125,186.4149932861328,186.2100067138672,186.33999633789062,186.33999633789062,384685
2024-01-02 09:59:00-05:00,186.33999633789062,186.60000610351562,186.32220458984375,186.52000427246094,186.52000427246094,293979
2024-01-02 10:00:00-05:00,186.52000427246094,186.87530517578125,186.47999572753906,186.8000030517578,186.8000030517578,393801
2024-01-02 10:01:00-05:00,186.7899932861328,186.875,186.75,186.8300018310547,186.8300018310547,209582
2024-01-02 10:02:00-05:00,186.8300018310547,186.85000610351562,186.57000732421875,186.6501007080078,186.6501007080078,236476
2024-01-02 10:03:00-05:00,186.65049743652344,186.92990112304688,186.64999389648438,186.8300018310547,186.8300018310547,206278
2024-01-02 10:04:00-05:00,186.8300018310547,186.92999267578125,186.8000030517578,186.8300018310547,186.8300018310547,178917
2024-01-02 10:05:00-05:00,186.82009887695312,186.84500122070312,186.52000427246094,186.55450439453125,186.55450439453125,265450
2024-01-02 10:06:00-05:00,186.5500030517578,186.85000610351562,186.49000549316406,186.85000610351562,186.85000610351562,135656
2024-01-02 10:07:00-05:00,186.86000061035156,186.9499969482422,186.77999877929688,186.92930603027344,186.92930603027344,133960
2024-01-02 10:08:00-05:00,186.9199981689453,186.97000122070312,186.72500610351562,186.82000732421875,186.82000732421875,139053
2024-01-02 10:09:00-05:00,186.8300018310547,186.8887939453125,186.6300048828125,186.63999938964844,186.63999938964844,187270
2024-01-02 10:10:00-05:00,186.6300048828125,186.77999877929688,186.59579467773438,186.66000366210938,186.66000366210938,140645
2024-01-02 10:11:00-05:00,186.6699981689453,186.8300018310547,186.58999633789062,186.68499755859375,186.68499755859375,159344
2024-01-02 10:12:00-05:00,186.67999267578125,186.72000122070312,186.52999877929688,186.52999877929688,186.52999877929688,110527
2024-01-02 10:13:00-05:00,186.53990173339844,186.82000732421875,186.52000427246094,186.75999450683594,186.75999450683594,135461
2024-01-02 10:14:00-05:00,186.75880432128906,186.77000427246094,186.49000549316406,186.52999877929688,186.52999877929688,182350
2024-01-02 10:15:00-05:00,186.52999877929688,186.53500366210938,186.3300018310547,186.3699951171875,186.3699951171875,156300
2024-01-02 10:16:00-05:00,186.35000610351562,186.44000244140625,186.32000732421875,186.36000061035156,186.36000061035156,141276
2024-01-02 10:17:00-05:00,186.3311004638672,186.47000122070312,186.2899932861328,186.4499969482422,186.4499969482422,114363
2024-01-02 10:18:00-05:00,186.4499969482422,186.50999450683594,186.37860107421875,186.40640258789062,186.40640258789062,121559
2024-01-02 10:19:00-05:00,186.39999389648438,186.5749969482422,186.39999389648438,186.47999572753906,186.47999572753906,99650
2024-01-02 10:20:00-05:00,186.47999572753906,186.5,186.3699951171875,186.44149780273438,186.44149780273438,125199
2024-01-02 10:21:00-05:00,186.44000244140625,186.5500030517578,186.3800048828125,186.38499450683594,186.38499450683594,124422
2024-01-02 10:22:00-05:00,186.3800048828125,186.4320068359375,186.3300018310547,186.3300018310547,186.3300018310547,105627
2024-01-02 10:23:00-05:00,186.3300018310547,186.52999877929688,186.27000427246094,186.4499969482422,186.4499969482422,136396
2024-01-02 10:24:00-05:00,186.4499969482422,186.52499389648438,186.4199981689453,186.47000122070312,186.47000122070312,100346
2024-01-02 10:25:00-05:00,186.46009826660156,186.5800018310547,186.36000061035156,186.38999938964844,186.38999938964844,140300
2024-01-02 10:26:00-05:00,186.3800048828125,186.40499877929688,186.2100067138672,186.2100067138672,186.2100067138672,139725
2024-01-02 10:27:00-05:00,186.2100067138672,186.35000610351562,186.1699981689453,186.21499633789062,186.21499633789062,187493
2024-01-02 10:28:00-05:00,186.2100067138672,186.25999450683594,186.08999633789062,186.110107421875,186.110107421875,140585
2024-01-02 10:29:00-05:00,186.1199951171875,186.22999572753906,186.07000732421875,186.1898956298828,186.1898956298828,125558
2024-01-02 10:30:00-05:00,186.17999267578125,186.17999267578125,185.77999877929688,185.8000030517578,185.8000030517578,493377
2024-01-02 10:31:00-05:00,185.80499267578125,185.97000122070312,185.67999267578125,185.82000732421875,185.82000732421875,264877
2024-01-02 10:32:00-05:00,185.80999755859375,185.94000244140625,185.7100067138672,185.7100067138672,185.7100067138672,141101
2024-01-02 10:33:00-05:00,185.7100067138672,185.81719970703125,185.64999389648438,185.64999389648438,185.64999389648438,174428
2024-01-02 10:34:00-05:00,185.64999389648438,185.72500610351562,185.5800018310547,185.5800018310547,185.5800018310547,198343
2024-01-02 10:35:00-05:00,185.58810424804688,185.58810424804688,185.3699951171875,185.55999755859375,185.55999755859375,286996
2024-01-02 10:36:00-05:00,185.55999755859375,185.6750030517578,185.5399932861328,185.64199829101562,185.64199829101562,129242
2024-01-02 10:37:00-05:00,185.63999938964844,185.68069458007812,185.47500610351562,185.47900390625,185.47900390625,133657
2024-01-02 10:38:00-05:00,185.47999572753906,185.52000427246094,185.32000732421875,185.35000610351562,185.35000610351562,215548
2024-01-02 10:39:00-05:00,185.36000061035156,185.63999938964844,185.35499572753906,185.60000610351562,185.60000610351562,151381
2024-01-02 10:40:00-05:00,185.58999633789062,185.69000244140625,185.56100463867188,185.61000061035156,185.61000061035156,109755
2024-01-02 10:41:00-05:00,185.6199951171875,185.625,185.42999267578125,185.47720336914062,185.47720336914062,136184
2024-01-02 10:42:00-05:00,185.48500061035156,185.49000549316406,185.3000030517578,185.32009887695312,185.32009887695312,160095
2024-01-02 10:43:00-05:00,185.3300018310547,185.44000244140625,185.25999450683594,185.39999389648438,185.39999389648438,158193
2024-01-02 10:44:00-05:00,185.41000366210938,185.5399932861328,185.40499877929688,185.52999877929688,185.52999877929688,136744
2024-01-02 10:45:00-05:00,185.52999877929688,185.6855010986328,185.47999572753906,185.61500549316406,185.61500549316406,175901
2024-01-02 10:46:00-05:00,185.61500549316406,185.6490020751953,185.4199981689453,185.42999267578125,185.42999267578125,157461
2024-01-02 10:47:00-05:00,185.42999267578125,185.50999450683594,185.39959716796875,185.4499969482422,185.4499969482422,137229
2024-01-02 10:48:00-05:00,185.4499969482422,185.57000732421875,185.42999267578125,185.56500244140625,185.56500244140625,106639
2024-01-02 10:49:00-05:00,185.5601043701172,185.6199951171875,185.41000366210938,185.44000244140625,185.44000244140625,148064
2024-01-02 10:50:00-05:00,185.44000244140625,185.4600067138672,185.27999877929688,185.31500244140625,185.31500244140625,169765
2024-01-02 10:51:00-05:00,185.32000732421875,185.43499755859375,185.18429565429688,185.42999267578125,185.42999267578125,205374
2024-01-02 10:52:00-05:00,185.42999267578125,185.44009399414062,185.25999450683594,185.38999938964844,185.38999938964844,147978
2024-01-02 10:53:00-05:00,185.39999389648438,185.5500030517578,185.38499450683594,185.5196990966797,185.5196990966797,163101
2024-01-02 10:54:00-05:00,185.51499938964844,185.5500030517578,185.4801025390625,185.5449981689453,185.5449981689453,85303
2024-01-02 10:55:00-05:00,185.5399932861328,185.5500030517578,185.47000122070312,185.50509643554688,185.50509643554688,114939
2024-01-02 10:56:00-05:00,185.50999450683594,185.83999633789062,185.50999450683594,185.82000732421875,185.82000732421875,196240
2024-01-02 10:57:00-05:00,185.82009887695312,185.83999633789062,185.72000122070312,185.73989868164062,185.73989868164062,183507
2024-01-02 10:58:00-05:00,185.72999572753906,185.76510620117188,185.59500122070312,185.6199951171875,185.6199951171875,126774
2024-01-02 10:59:00-05:00,185.6300048828125,185.89999389648438,185.6300048828125,185.88999938964844,185.88999938964844,118964
2024-01-02 11:00:00-05:00,185.8800048828125,186.08999633789062,185.8699951171875,186.0850067138672,186.0850067138672,164396
2024-01-02 11:01:00-05:00,186.08999633789062,186.22000122070312,186.07000732421875,186.1699981689453,186.1699981689453,208093
2024-01-02 11:02:00-05:00,186.17999267578125,186.3699951171875,186.15499877929688,186.30999755859375,186.30999755859375,178332
2024-01-02 11:03:00-05:00,186.30099487304688,186.3300018310547,186.08999633789062,186.1699981689453,186.1699981689453,241024
2024-01-02 11:04:00-05:00,186.16000366210938,186.33999633789062,186.14999389648438,186.3300018310547,186.3300018310547,79237
2024-01-02 11:05:00-05:00,186.3101043701172,186.360107421875,186.3000030517578,186.3101043701172,186.3101043701172,205866
2024-01-02 11:06:00-05:00,186.31500244140625,186.4499969482422,186.2899932861328,186.44000244140625,186.44000244140625,120778
2024-01-02 11:07:00-05:00,186.42999267578125,186.52000427246094,186.4199981689453,186.42010498046875,186.42010498046875,153424
2024-01-02 11:08:00-05:00,186.4510040283203,186.45989990234375,186.30020141601562,186.36000061035156,186.36000061035156,125839
2024-01-02 11:09:00-05:00,186.36000061035156,186.42999267578125,186.30999755859375,186.38999938964844,186.38999938964844,52288
2024-01-02 11:10:00-05:00,186.47500610351562,186.55499267578125,186.44000244140625,186.55499267578125,186.55499267578125,130035
2024-01-02 11:11:00-05:00,186.5500030517578,186.7799072265625,186.5321044921875,186.69000244140625,186.69000244140625,217644
2024-01-02 11:12:00-05:00,186.69000244140625,186.84120178222656,186.67999267578125,186.77000427246094,186.77000427246094,133353
2024-01-02 11:13:00-05:00,186.7657928466797,186.7657928466797,186.52000427246094,186.55999755859375,186.55999755859375,165724
2024-01-02 11:14:00-05:00,186.56300354003906,186.6309051513672,186.50999450683594,186.60000610351562,186.60000610351562,106820
2024-01-02 11:15:00-05:00,186.59500122070312,186.6999969482422,186.57000732421875,186.6649932861328,186.6649932861328,84630
2024-01-02 11:16:00-05:00,186.6649932861328,186.6699981689453,186.5500030517578,186.59500122070312,186.59500122070312,116841
2024-01-02 11:17:00-05:00,186.60000610351562,186.64999389648438,186.4600067138672,186.49000549316406,186.49000549316406,233662
2024-01-02 11:18:00-05:00,186.4886932373047,186.5050048828125,186.41000366210938,186.41000366210938,186.41000366210938,113174
2024-01-02 11:19:00-05:00,186.41000366210938,186.50999450683594,186.41000366210938,186.4550018310547,186.4550018310547,84257
2024-01-02 11:20:00-05:00,186.4499969482422,186.4949951171875,186.39999389648438,186.4199981689453,186.4199981689453,73781
2024-01-02 11:21:00-05:00,186.4250030517578,186.6300048828125,186.4250030517578,186.50999450683594,186.50999450683594,104292
2024-01-02 11:22:00-05:00,186.51100158691406,186.6199951171875,186.4600067138672,186.5399932861328,186.5399932861328,102463
2024-01-02 11:23:00-05:00,186.5449981689453,186.57000732421875,186.4499969482422,186.46499633789062,186.46499633789062,75711
2024-01-02 11:24:00-05:00,186.4600067138672,186.49000549316406,186.36819458007812,186.47000122070312,186.47000122070312,97250
2024-01-02 11:25:00-05:00,186.47999572753906,186.61000061035156,186.46499633789062,186.56500244140625,186.56500244140625,89858
2024-01-02 11:26:00-05:00,186.57000732421875,186.8000030517578,186.55499267578125,186.73379516601562,186.73379516601562,111174
2024-01-02 11:27:00-05:00,186.74029541015625,186.77000427246094,186.69000244140625,186.76499938964844,186.76499938964844,99200
2024-01-02 11:28:00-05:00,186.77499389648438,186.90499877929688,186.75,186.7550048828125,186.7550048828125,142359
2024-01-02 11:29:00-05:00,186.75010681152344,186.85000610351562,186.7100067138672,186.80499267578125,186.80499267578125,71930
2024-01-02 11:30:00-05:00,186.8000030517578,186.94000244140625,186.77999877929688,186.8800048828125,186.8800048828125,113606
2024-01-02 11:31:00-05:00,186.8699951171875,186.98500061035156,186.86500549316406,186.89999389648438,186.89999389648438,136337
2024-01-02 11:32:00-05:00,186.89500427246094,187.02999877929688,186.83999633789062,186.9949951171875,186.9949951171875,182918
2024-01-02 11:33:00-05:00,186.9949951171875,187.05990600585938,186.9499969482422,186.9799041748047,186.9799041748047,104619
2024-01-02 11:34:00-05:00,186.97500610351562,186.9949951171875,186.92880249023438,186.97500610351562,186.97500610351562,79399
2024-01-02 11:35:00-05:00,186.97500610351562,187.00999450683594,186.8800048828125,186.97000122070312,186.97000122070312,90267
2024-01-02 11:36:00-05:00,186.9600067138672,187.11000061035156,186.94000244140625,187.11000061035156,187.11000061035156,98309
2024-01-02 11:37:00-05:00,187.10000610351562,187.35000610351562,187.10000610351562,187.34500122070312,187.34500122070312,144581
2024-01-02 11:38:00-05:00,187.34500122070312,187.3498992919922,187.19000244140625,187.21499633789062,187.21499633789062,125362
2024-01-02 11:39:00-05:00,187.21189880371094,187.21189880371094,187.0500030517578,187.05999755859375,187.05999755859375,179807
2024-01-02 11:40:00-05:00,187.07000732421875,187.07000732421875,186.9199981689453,186.9600067138672,186.9600067138672,132116
2024-01-02 11:41:00-05:00,186.9550018310547,187.07000732421875,186.9499969482422,187.03359985351562,187.03359985351562,83463
2024-01-02 11:42:00-05:00,187.02000427246094,187.02999877929688,186.88999938964844,186.90499877929688,186.90499877929688,86495
2024-01-02 11:43:00-05:00,186.89999389648438,186.92999267578125,186.85000610351562,186.9199981689453,186.9199981689453,118391
2024-01-02 11:44:00-05:00,186.91000366210938,186.9600067138672,186.86000061035156,186.9600067138672,186.9600067138672,81432
2024-01-02 11:45:00-05:00,186.9600067138672,187.10000610351562,186.9499969482422,187.05999755859375,187.05999755859375,124666
2024-01-02 11:46:00-05:00,187.07000732421875,187.14999389648438,187.0,187.10000610351562,187.10000610351562,122640
2024-01-02 11:47:00-05:00,187.10000610351562,187.1199951171875,187.03500366210938,187.10499572753906,187.10499572753906,53734
2024-01-02 11:48:00-05:00,187.10499572753906,187.15499877929688,187.0,187.0124969482422,187.0124969482422,100506
2024-01-02 11:49:00-05:00,187.00999450683594,187.05999755859375,186.99000549316406,187.03880310058594,187.03880310058594,78319
2024-01-02 11:50:00-05:00,187.02639770507812,187.07000732421875,186.9199981689453,186.92999267578125,186.92999267578125,113156
2024-01-02 11:51:00-05:00,186.93499755859375,186.98500061035156,186.92999267578125,186.94000244140625,186.94000244140625,63995
2024-01-02 11:52:00-05:00,186.93499755859375,186.9600067138672,186.8300018310547,186.8300018310547,186.8300018310547,137759
2024-01-02 11:53:00-05:00,186.82000732421875,186.94830322265625,186.82000732421875,186.9149932861328,186.9149932861328,95168
2024-01-02 11:54:00-05:00,186.9250030517578,186.92999267578125,186.6999969482422,186.71499633789062,186.71499633789062,119254
2024-01-02 11:55:00-05:00,186.72000122070312,186.75,186.64999389648438,186.7100067138672,186.7100067138672,122451
2024-01-02 11:56:00-05:00,186.72000122070312,186.86000061035156,186.71499633789062,186.83009338378906,186.83009338378906,89432
2024-01-02 11:57:00-05:00,186.8300018310547,186.89999389648438,186.80999755859375,186.8863983154297,186.8863983154297,75794
2024-01-02 11:58:00-05:00,186.88999938964844,186.9199981689453,186.8000030517578,186.8000030517578,186.8000030517578,65583
2024-01-02 11:59:00-05:00,186.7949981689453,186.80999755859375,186.68170166015625,186.74429321289062,186.74429321289062,83803
2024-01-02 12:00:00-05:00,186.75,186.91000366210938,186.7449951171875,186.88999938964844,186.88999938964844,108453
2024-01-02 12:01:00-05:00,186.8800048828125,186.9600067138672,186.85330200195312,186.9199981689453,186.9199981689453,74881
2024-01-02 12:02:00-05:00,186.91000366210938,186.91000366210938,186.85000610351562,186.875,186.875,83574
2024-01-02 12:03:00-05:00,186.8699951171875,186.89669799804688,186.82870483398438,186.88499450683594,186.88499450683594,68582
2024-01-02 12:04:00-05:00,186.8845977783203,186.94000244140625,186.8300018310547,186.83859252929688,186.83859252929688,97227
2024-01-02 12:05:00-05:00,186.83999633789062,186.86000061035156,186.77000427246094,186.78500366210938,186.78500366210938,83550
2024-01-02 12:06:00-05:00,186.7801055908203,186.82000732421875,186.67010498046875,186.6999969482422,186.6999969482422,100520
2024-01-02 12:07:00-05:00,186.6999969482422,186.8300018310547,186.6999969482422,186.8300018310547,186.8300018310547,106205
2024-01-02 12:08:00-05:00,186.8249969482422,186.92999267578125,186.8249969482422,186.91000366210938,186.91000366210938,74910
2024-01-02 12:09:00-05:00,186.89999389648438,186.89999389648438,186.78500366210938,186.85000610351562,186.85000610351562,82212
2024-01-02 12:10:00-05:00,186.83999633789062,186.8800048828125,186.7606964111328,186.7899932861328,186.7899932861328,84577
2024-01-02 12:11:00-05:00,186.79849243164062,186.818603515625,186.72000122070312,186.80499267578125,186.80499267578125,97280
2024-01-02 12:12:00-05:00,186.80499267578125,186.82000732421875,186.6699981689453,186.6699981689453,186.6699981689453,87583
2024-01-02 12:13:00-05:00,186.6699981689453,186.75,186.66009521484375,186.7384033203125,186.7384033203125,119168
2024-01-02 12:14:00-05:00,186.73500061035156,186.80999755859375,186.7100067138672,186.79409790039062,186.79409790039062,112083
2024-01-02 12:15:00-05:00,186.7899932861328,186.8000030517578,186.72000122070312,186.77499389648438,186.77499389648438,84518
2024-01-02 12:16:00-05:00,186.77999877929688,186.7899932861328,186.67999267578125,186.73170471191406,186.73170471191406,108466
2024-01-02 12:17:00-05:00,186.72999572753906,186.74000549316406,186.58999633789062,186.6199951171875,186.6199951171875,210859
2024-01-02 12:18:00-05:00,186.6199951171875,186.64529418945312,186.57000732421875,186.62210083007812,186.62210083007812,73625
2024-01-02 12:19:00-05:00,186.6199951171875,186.67999267578125,186.60000610351562,186.64010620117188,186.64010620117188,94294
2024-01-02 12:20:00-05:00,186.6414031982422,186.77999877929688,186.6300048828125,186.6999969482422,186.6999969482422,112137
2024-01-02 12:21:00-05:00,186.69749450683594,186.8699951171875,186.69749450683594,186.76499938964844,186.76499938964844,119097
2024-01-02 12:22:00-05:00,186.77999877929688,186.8300018310547,186.76210021972656,186.8300018310547,186.8300018310547,84289
2024-01-02 12:23:00-05:00,186.82000732421875,186.85000610351562,186.75100708007812,186.81500244140625,186.81500244140625,93624
2024-01-02 12:24:00-05:00,186.8188934326172,186.8800048828125,186.74000549316406,186.875,186.875,76538
2024-01-02 12:25:00-05:00,186.8699951171875,186.90499877929688,186.82000732421875,186.88999938964844,186.88999938964844,109877
2024-01-02 12:26:00-05:00,186.89500427246094,186.9199981689453,186.7899932861328,186.797607421875,186.797607421875,82539
2024-01-02 12:27:00-05:00,186.7899932861328,186.8800048828125,186.75,186.87399291992188,186.87399291992188,92500
2024-01-02 12:28:00-05:00,186.8701934814453,186.88999938964844,186.77000427246094,186.77999877929688,186.77999877929688,104311
2024-01-02 12:29:00-05:00,186.78379821777344,186.80499267578125,186.61000061035156,186.61500549316406,186.61500549316406,112913
2024-01-02 12:30:00-05:00,186.61500549316406,186.6699981689453,186.52999877929688,186.5399932861328,186.5399932861328,87818
2024-01-02 12:31:00-05:00,186.5399932861328,186.71499633789062,186.5301971435547,186.6300048828125,186.6300048828125,92914
2024-01-02 12:32:00-05:00,186.625,186.66000366210938,186.58999633789062,186.63999938964844,186.63999938964844,67860
2024-01-02 12:33:00-05:00,186.64849853515625,186.66000366210938,186.58030700683594,186.58999633789062,186.58999633789062,71289
2024-01-02 12:34:00-05:00,186.58999633789062,186.75,186.58999633789062,186.75,186.75,119594
2024-01-02 12:35:00-05:00,186.75,186.80999755859375,186.7239990234375,186.80999755859375,186.80999755859375,84226
2024-01-02 12:36:00-05:00,186.80499267578125,186.86000061035156,186.77499389648438,186.80450439453125,186.80450439453125,116820
2024-01-02 12:37:00-05:00,186.80990600585938,186.82000732421875,186.72999572753906,186.77999877929688,186.77999877929688,41310
2024-01-02 12:38:00-05:00,186.77999877929688,186.9199981689453,186.76390075683594,186.91029357910156,186.91029357910156,106712
2024-01-02 12:39:00-05:00,186.91000366210938,186.9199981689453,186.7899932861328,186.90719604492188,186.90719604492188,108389
2024-01-02 12:40:00-05:00,186.91000366210938,186.98150634765625,186.89999389648438,186.94410705566406,186.94410705566406,135570
2024-01-02 12:41:00-05:00,186.94500732421875,187.0399932861328,186.89999389648438,186.97999572753906,186.97999572753906,118855
2024-01-02 12:42:00-05:00,186.98910522460938,186.99000549316406,186.88999938964844,186.89500427246094,186.89500427246094,78143
2024-01-02 12:43:00-05:00,186.89999389648438,186.89999389648438,186.82000732421875,186.88999938964844,186.88999938964844,63117
2024-01-02 12:44:00-05:00,186.889892578125,186.92999267578125,186.8699951171875,186.8800048828125,186.8800048828125,49257
2024-01-02 12:45:00-05:00,186.8699951171875,186.88999938964844,186.72000122070312,186.72250366210938,186.72250366210938,120504
2024-01-02 12:46:00-05:00,186.7299041748047,186.74000549316406,186.55499267578125,186.55999755859375,186.55999755859375,85501
2024-01-02 12:47:00-05:00,186.55999755859375,186.57000732421875,186.42999267578125,186.44000244140625,186.44000244140625,124314
2024-01-02 12:48:00-05:00,186.44000244140625,186.45989990234375,186.1750030517578,186.17999267578125,186.17999267578125,172541
2024-01-02 12:49:00-05:00,186.17999267578125,186.25,186.13900756835938,186.1750030517578,186.1750030517578,99501
2024-01-02 12:50:00-05:00,186.1750030517578,186.19000244140625,186.02499389648438,186.07000732421875,186.07000732421875,138204
2024-01-02 12:51:00-05:00,186.08999633789062,186.11900329589844,186.01010131835938,186.08489990234375,186.08489990234375,124812
2024-01-02 12:52:00-05:00,186.08999633789062,186.10000610351562,186.0399932861328,186.0601043701172,186.0601043701172,61600
2024-01-02 12:53:00-05:00,186.07000732421875,186.0998992919922,185.99000549316406,185.99290466308594,185.99290466308594,135569
2024-01-02 12:54:00-05:00,185.9949951171875,186.0800018310547,185.98500061035156,186.02499389648438,186.02499389648438,77670
2024-01-02 12:55:00-05:00,186.02999877929688,186.11000061035156,185.92999267578125,185.9600067138672,185.9600067138672,128769
2024-01-02 12:56:00-05:00,185.96499633789062,186.02000427246094,185.90499877929688,185.97999572753906,185.97999572753906,80077
2024-01-02 12:57:00-05:00,185.97500610351562,186.0,185.94000244140625,185.9774932861328,185.9774932861328,57816
2024-01-02 12:58:00-05:00,185.97999572753906,186.0,185.84010314941406,185.8459014892578,185.8459014892578,76867
2024-01-02 12:59:00-05:00,185.85000610351562,185.90989685058594,185.84500122070312,185.8780059814453,185.8780059814453,69000
2024-01-02 13:00:00-05:00,185.88499450683594,185.91000366210938,185.860107421875,185.89939880371094,185.89939880371094,78913
2024-01-02 13:01:00-05:00,185.89939880371094,185.9575958251953,185.88499450683594,185.92469787597656,185.92469787597656,84130
2024-01-02 13:02:00-05:00,185.9250030517578,185.9250030517578,185.8300018310547,185.8699951171875,185.8699951171875,63498
2024-01-02 13:03:00-05:00,185.86500549316406,185.9199981689453,185.86000061035156,185.88999938964844,185.88999938964844,47451
2024-01-02 13:04:00-05:00,185.89500427246094,185.89500427246094,185.7899932861328,185.85000610351562,185.85000610351562,82809
2024-01-02 13:05:00-05:00,185.85000610351562,185.89999389648438,185.8300018310547,185.88499450683594,185.88499450683594,50554
2024-01-02 13:06:00-05:00,185.8800048828125,185.91000366210938,185.7987060546875,185.80999755859375,185.80999755859375,55496
2024-01-02 13:07:00-05:00,185.80999755859375,185.83700561523438,185.77870178222656,185.7949981689453,185.7949981689453,49491
2024-01-02 13:08:00-05:00,185.7949981689453,185.8000030517578,185.67999267578125,185.7050018310547,185.7050018310547,87631
2024-01-02 13:09:00-05:00,185.7050018310547,185.7100067138672,185.6300048828125,185.67999267578125,185.67999267578125,53835
2024-01-02 13:10:00-05:00,185.6750030517578,185.72500610351562,185.66029357910156,185.72500610351562,185.72500610351562,90457
2024-01-02 13:11:00-05:00,185.71499633789062,185.75999450683594,185.7032928466797,185.7550048828125,185.7550048828125,36683
2024-01-02 13:12:00-05:00,185.75999450683594,185.75999450683594,185.6999969482422,185.71499633789062,185.71499633789062,49431
2024-01-02 13:13:00-05:00,185.72000122070312,185.75999450683594,185.67999267578125,185.75999450683594,185.75999450683594,58397
2024-01-02 13:14:00-05:00,185.7550048828125,185.77000427246094,185.71499633789062,185.75,185.75,51729
2024-01-02 13:15:00-05:00,185.74989318847656,185.75999450683594,185.67999267578125,185.75990295410156,185.75990295410156,66635
2024-01-02 13:16:00-05:00,185.75259399414062,185.75999450683594,185.6300048828125,185.65499877929688,185.65499877929688,128749
2024-01-02 13:17:00-05:00,185.65499877929688,185.67999267578125,185.625,185.64999389648438,185.64999389648438,70619
2024-01-02 13:18:00-05:00,185.64999389648438,185.6699981689453,185.58999633789062,185.60499572753906,185.60499572753906,88103
2024-01-02 13:19:00-05:00,185.60499572753906,185.6199951171875,185.5399932861328,185.57000732421875,185.57000732421875,145373
2024-01-02 13:20:00-05:00,185.5749969482422,185.58999633789062,185.52000427246094,185.52999877929688,185.52999877929688,105964
2024-01-02 13:21:00-05:00,185.52499389648438,185.56500244140625,185.50999450683594,185.5500030517578,185.5500030517578,78195
2024-01-02 13:22:00-05:00,185.55499267578125,185.55999755859375,185.46499633789062,185.4698944091797,185.4698944091797,132563
2024-01-02 13:23:00-05:00,185.46499633789062,185.47000122070312,185.39999389648438,185.4149932861328,185.4149932861328,137298
